"hillary.clinton,dem,squad,support,better,vs";"bernie.sanders,musician,race,vote"; 0.875
"hillary.clinton,dem,squad,musician,better,vote";"bernie.sanders,support,race,vs"; 0.875
"hillary.clinton,dem,squad,vote,musician,vs";"bernie.sanders,support,race,better"; 0.875
"hillary.clinton,dem,squad,musician,better,vs";"bernie.sanders,support,race,vote"; 0.875
"hillary.clinton,dem,squad,support,musician,vote";"bernie.sanders,race,vs,better"; 0.875
"hillary.clinton,dem,squad,support,musician,better";"bernie.sanders,race,vs,vote"; 0.875
"hillary.clinton,dem,squad,support,musician,vs";"bernie.sanders,race,better,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,vote,better,vs";"squad,musician,support,race"; 0.875
"hillary.clinton,bernie.sanders,dem,support,better,vote";"squad,musician,race,vs"; 0.875
"hillary.clinton,bernie.sanders,dem,support,vote,vs";"squad,musician,race,better"; 0.875
"hillary.clinton,bernie.sanders,dem,support,better,vs";"squad,musician,race,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,musician,better,vote";"squad,support,race,vs"; 0.875
"hillary.clinton,bernie.sanders,dem,vote,musician,vs";"squad,support,race,better"; 0.875
"hillary.clinton,bernie.sanders,dem,musician,better,vs";"squad,support,race,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,support,musician,vote";"squad,race,vs,better"; 0.875
"hillary.clinton,bernie.sanders,dem,support,musician,better";"squad,race,vs,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,support,musician,vs";"squad,race,better,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,better,vote";"musician,support,race,vs"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,vote,vs";"musician,support,race,better"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,better,vs";"musician,support,race,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,support,vote";"musician,race,vs,better"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,support,better";"musician,race,vs,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,support,vs";"musician,race,better,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,musician,vote";"support,race,vs,better"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,musician,better";"support,race,vs,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,musician,vs";"support,race,better,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,support,musician";"race,vs,better,vote"; 0.875
"race,support,vs,better,vote";"hillary.clinton,dem,bernie.sanders,squad,musician"; 1.0
"race,vs,musician,better,vote";"hillary.clinton,dem,bernie.sanders,squad,support"; 1.0
"support,vs,musician,better,vote";"hillary.clinton,dem,bernie.sanders,squad,race"; 1.0
"race,support,musician,better,vote";"hillary.clinton,dem,bernie.sanders,squad,vs"; 1.0
"race,support,vs,musician,vote";"hillary.clinton,dem,bernie.sanders,squad,better"; 1.0
"race,support,musician,better,vs";"hillary.clinton,dem,bernie.sanders,squad,vote"; 1.0
"squad,race,vs,better,vote";"hillary.clinton,dem,bernie.sanders,musician,support"; 1.0
"squad,support,vs,better,vote";"hillary.clinton,dem,bernie.sanders,musician,race"; 1.0
"squad,race,support,better,vote";"hillary.clinton,dem,bernie.sanders,musician,vs"; 1.0
"squad,race,support,vs,vote";"hillary.clinton,dem,bernie.sanders,musician,better"; 1.0
"squad,race,support,better,vs";"hillary.clinton,dem,bernie.sanders,musician,vote"; 1.0
"squad,vs,musician,better,vote";"hillary.clinton,dem,bernie.sanders,support,race"; 1.0
"squad,race,musician,better,vote";"hillary.clinton,dem,bernie.sanders,support,vs"; 1.0
"squad,race,vs,musician,vote";"hillary.clinton,dem,bernie.sanders,support,better"; 1.0
"squad,race,musician,better,vs";"hillary.clinton,dem,bernie.sanders,support,vote"; 1.0
"squad,support,musician,better,vote";"hillary.clinton,dem,bernie.sanders,race,vs"; 1.0
"squad,support,vs,musician,vote";"hillary.clinton,dem,bernie.sanders,race,better"; 1.0
"squad,support,musician,better,vs";"hillary.clinton,dem,bernie.sanders,race,vote"; 1.0
"squad,race,support,musician,vote";"hillary.clinton,dem,bernie.sanders,vs,better"; 1.0
"squad,race,support,musician,better";"hillary.clinton,dem,bernie.sanders,vs,vote"; 1.0
"squad,race,support,musician,vs";"hillary.clinton,dem,bernie.sanders,better,vote"; 1.0
"bernie.sanders,race,vs,better,vote";"hillary.clinton,dem,squad,musician,support"; 1.0
"bernie.sanders,support,vs,better,vote";"hillary.clinton,dem,squad,musician,race"; 1.0
"bernie.sanders,race,support,better,vote";"hillary.clinton,dem,squad,musician,vs"; 1.0
"bernie.sanders,race,support,vs,vote";"hillary.clinton,dem,squad,musician,better"; 1.0
"bernie.sanders,race,support,better,vs";"hillary.clinton,dem,squad,musician,vote"; 1.0
"bernie.sanders,vote,musician,better,vs";"hillary.clinton,dem,squad,support,race"; 1.0
"bernie.sanders,race,musician,better,vote";"hillary.clinton,dem,squad,support,vs"; 1.0
"bernie.sanders,race,vs,musician,vote";"hillary.clinton,dem,squad,support,better"; 1.0
"bernie.sanders,race,musician,better,vs";"hillary.clinton,dem,squad,support,vote"; 1.0
"bernie.sanders,support,musician,better,vote";"hillary.clinton,dem,squad,race,vs"; 1.0
"bernie.sanders,support,vs,musician,vote";"hillary.clinton,dem,squad,race,better"; 1.0
"bernie.sanders,support,musician,better,vs";"hillary.clinton,dem,squad,race,vote"; 1.0
"bernie.sanders,race,support,musician,vote";"hillary.clinton,dem,squad,vs,better"; 1.0
"bernie.sanders,race,support,musician,better";"hillary.clinton,dem,squad,vs,vote"; 1.0
"bernie.sanders,race,support,musician,vs";"hillary.clinton,dem,squad,better,vote"; 1.0
"bernie.sanders,squad,vs,better,vote";"hillary.clinton,dem,musician,support,race"; 1.0
"bernie.sanders,squad,race,better,vote";"hillary.clinton,dem,musician,support,vs"; 1.0
"bernie.sanders,squad,race,vs,vote";"hillary.clinton,dem,musician,support,better"; 1.0
"bernie.sanders,squad,race,better,vs";"hillary.clinton,dem,musician,support,vote"; 1.0
"bernie.sanders,squad,support,better,vote";"hillary.clinton,dem,musician,race,vs"; 1.0
"bernie.sanders,squad,support,vs,vote";"hillary.clinton,dem,musician,race,better"; 1.0
"bernie.sanders,squad,support,better,vs";"hillary.clinton,dem,musician,race,vote"; 1.0
"bernie.sanders,squad,race,support,vote";"hillary.clinton,dem,musician,vs,better"; 1.0
"bernie.sanders,squad,race,support,better";"hillary.clinton,dem,musician,vs,vote"; 1.0
"bernie.sanders,squad,race,support,vs";"hillary.clinton,dem,musician,better,vote"; 1.0
"bernie.sanders,squad,musician,better,vote";"hillary.clinton,dem,support,race,vs"; 1.0
"bernie.sanders,squad,vs,musician,vote";"hillary.clinton,dem,support,race,better"; 1.0
"bernie.sanders,squad,musician,better,vs";"hillary.clinton,dem,support,race,vote"; 1.0
"bernie.sanders,squad,race,musician,vote";"hillary.clinton,dem,support,vs,better"; 1.0
"bernie.sanders,squad,race,musician,better";"hillary.clinton,dem,support,vs,vote"; 1.0
"bernie.sanders,squad,race,musician,vs";"hillary.clinton,dem,support,better,vote"; 1.0
"bernie.sanders,squad,support,musician,vote";"hillary.clinton,dem,race,vs,better"; 1.0
"bernie.sanders,squad,support,musician,better";"hillary.clinton,dem,race,vs,vote"; 1.0
"bernie.sanders,squad,support,musician,vs";"hillary.clinton,dem,race,better,vote"; 1.0
"bernie.sanders,squad,race,support,musician";"hillary.clinton,dem,vs,better,vote"; 1.0
"dem,support,vs,better,vote";"hillary.clinton,bernie.sanders,squad,musician,race"; 0.875
