"bernie.sanders","hillary.clinton","musician","better","support";"squad","vs","race","vote","dem"; 1.0
"bernie.sanders","hillary.clinton","vote","support","dem";"squad","vs","race","musician","better"; 0.875
"bernie.sanders","hillary.clinton","vote","better","dem";"squad","vs","race","musician","support"; 0.875
"bernie.sanders","hillary.clinton","vote","better","support";"squad","vs","race","musician","dem"; 1.0
"bernie.sanders","hillary.clinton","vote","musician","dem";"squad","vs","race","better","support"; 0.875
"bernie.sanders","hillary.clinton","vote","musician","support";"squad","vs","race","better","dem"; 1.0
"bernie.sanders","hillary.clinton","vote","musician","better";"squad","vs","race","support","dem"; 1.0
"bernie.sanders","race","musician","support","better";"squad","vs","hillary.clinton","vote","dem"; 1.0
"bernie.sanders","race","vote","support","better";"squad","vs","hillary.clinton","musician","dem"; 1.0
"bernie.sanders","race","vote","musician","support";"squad","vs","hillary.clinton","better","dem"; 1.0
"bernie.sanders","race","vote","musician","better";"squad","vs","hillary.clinton","support","dem"; 1.0
"bernie.sanders","race","hillary.clinton","support","better";"squad","vs","vote","musician","dem"; 1.0
"bernie.sanders","race","hillary.clinton","musician","support";"squad","vs","vote","better","dem"; 1.0
"bernie.sanders","race","hillary.clinton","musician","better";"squad","vs","vote","support","dem"; 1.0
"bernie.sanders","race","hillary.clinton","vote","support";"squad","vs","musician","better","dem"; 1.0
"bernie.sanders","race","hillary.clinton","vote","better";"squad","vs","musician","support","dem"; 1.0
"bernie.sanders","race","hillary.clinton","vote","musician";"squad","vs","better","support","dem"; 1.0
"vs","musician","better","support","dem";"squad","bernie.sanders","race","hillary.clinton","vote"; 0.875
"vs","vote","better","support","dem";"squad","bernie.sanders","race","hillary.clinton","musician"; 0.875
"vs","vote","musician","support","dem";"squad","bernie.sanders","race","hillary.clinton","better"; 0.875
"vs","vote","musician","better","dem";"squad","bernie.sanders","race","hillary.clinton","support"; 0.875
"vs","vote","musician","better","support";"squad","bernie.sanders","race","hillary.clinton","dem"; 1.0
"vs","hillary.clinton","better","support","dem";"squad","bernie.sanders","race","vote","musician"; 0.875
"vs","hillary.clinton","musician","support","dem";"squad","bernie.sanders","race","vote","better"; 0.875
"vs","hillary.clinton","musician","better","dem";"squad","bernie.sanders","race","vote","support"; 0.875
"vs","hillary.clinton","musician","better","support";"squad","bernie.sanders","race","vote","dem"; 1.0
"vs","hillary.clinton","vote","support","dem";"squad","bernie.sanders","race","musician","better"; 0.875
"vs","hillary.clinton","vote","better","dem";"squad","bernie.sanders","race","musician","support"; 0.875
"vs","hillary.clinton","vote","better","support";"squad","bernie.sanders","race","musician","dem"; 1.0
"vs","hillary.clinton","vote","musician","dem";"squad","bernie.sanders","race","better","support"; 0.875
"vs","hillary.clinton","vote","musician","support";"squad","bernie.sanders","race","better","dem"; 1.0
"vs","hillary.clinton","vote","musician","better";"squad","bernie.sanders","race","support","dem"; 1.0
"vs","race","musician","support","better";"squad","bernie.sanders","hillary.clinton","vote","dem"; 1.0
"vs","race","vote","support","better";"squad","bernie.sanders","hillary.clinton","musician","dem"; 1.0
"vs","race","vote","musician","support";"squad","bernie.sanders","hillary.clinton","better","dem"; 1.0
"vs","race","vote","musician","better";"squad","bernie.sanders","hillary.clinton","support","dem"; 1.0
"vs","race","hillary.clinton","support","better";"squad","bernie.sanders","vote","musician","dem"; 1.0
"vs","race","hillary.clinton","musician","support";"squad","bernie.sanders","vote","better","dem"; 1.0
"vs","race","hillary.clinton","musician","better";"squad","bernie.sanders","vote","support","dem"; 1.0
"vs","race","hillary.clinton","vote","support";"squad","bernie.sanders","musician","better","dem"; 1.0
"vs","race","hillary.clinton","vote","better";"squad","bernie.sanders","musician","support","dem"; 1.0
"vs","race","hillary.clinton","vote","musician";"squad","bernie.sanders","better","support","dem"; 1.0
"vs","bernie.sanders","better","support","dem";"squad","race","hillary.clinton","vote","musician"; 0.875
"vs","bernie.sanders","musician","support","dem";"squad","race","hillary.clinton","vote","better"; 0.875
"vs","bernie.sanders","musician","better","dem";"squad","race","hillary.clinton","vote","support"; 0.875
"vs","bernie.sanders","musician","better","support";"squad","race","hillary.clinton","vote","dem"; 1.0
"vs","bernie.sanders","vote","support","dem";"squad","race","hillary.clinton","musician","better"; 0.875
"vs","bernie.sanders","vote","better","dem";"squad","race","hillary.clinton","musician","support"; 0.875
"vs","bernie.sanders","vote","better","support";"squad","race","hillary.clinton","musician","dem"; 1.0
"vs","bernie.sanders","vote","musician","dem";"squad","race","hillary.clinton","better","support"; 0.875
"vs","bernie.sanders","vote","musician","support";"squad","race","hillary.clinton","better","dem"; 1.0
"vs","bernie.sanders","vote","musician","better";"squad","race","hillary.clinton","support","dem"; 1.0
"vs","bernie.sanders","hillary.clinton","support","dem";"squad","race","vote","musician","better"; 0.875
"vs","bernie.sanders","hillary.clinton","better","dem";"squad","race","vote","musician","support"; 0.875
"vs","bernie.sanders","hillary.clinton","better","support";"squad","race","vote","musician","dem"; 1.0
"vs","bernie.sanders","hillary.clinton","musician","dem";"squad","race","vote","better","support"; 0.875
"vs","bernie.sanders","hillary.clinton","musician","support";"squad","race","vote","better","dem"; 1.0
"vs","bernie.sanders","hillary.clinton","musician","better";"squad","race","vote","support","dem"; 1.0
"vs","bernie.sanders","hillary.clinton","vote","dem";"squad","race","musician","better","support"; 0.875
"vs","bernie.sanders","hillary.clinton","vote","support";"squad","race","musician","better","dem"; 1.0
"vs","bernie.sanders","hillary.clinton","vote","better";"squad","race","musician","support","dem"; 1.0
"vs","bernie.sanders","hillary.clinton","vote","musician";"squad","race","better","support","dem"; 1.0
"vs","bernie.sanders","race","support","better";"squad","hillary.clinton","vote","musician","dem"; 1.0
"vs","bernie.sanders","race","musician","support";"squad","hillary.clinton","vote","better","dem"; 1.0
"vs","bernie.sanders","race","musician","better";"squad","hillary.clinton","vote","support","dem"; 1.0
"vs","bernie.sanders","race","vote","support";"squad","hillary.clinton","musician","better","dem"; 1.0
"vs","bernie.sanders","race","vote","better";"squad","hillary.clinton","musician","support","dem"; 1.0
"vs","bernie.sanders","race","vote","musician";"squad","hillary.clinton","better","support","dem"; 1.0
